"ID Księgi"|"Wynik"|"Data przeprowadzenia"
"360385"|"Ocena kontroli - negatywna"|"2013-11-20"
"360386"|"Ocena kontroli - pozytywna"|"2013-09-03"
"360387"|"Ocena pozytywna z nieprawidłowościami, zgodnie z wnioskami zawartymi w protokole kontroli znak PS-III.9612.101.2015.OS"|"2015-09-02"
"360388"|"pozytywna z uchybieniami"|"2013-03-05"
"360390"|"W wyniku kontroli w jednostce nr 02 ustalono:1. W ZOL udzielane były całodobowe świadczenia zdrowotne obejmujące swoim zakresem opiekę lekarską, pielęgnację, rehabilitacje, zapewnienie wyżywienia odpowiedniego do stanu zdrowia pacjenta. 2. Pomieszczenia ZOL spełniały wymagania ogólne oraz szczegółowe określone dla podmiotu leczniczego.3. Warunki bytowe pacjentów były dobre, a pomieszczenia kontrolowanej placówki utrzymane w porządku i czystości.4. Dla potrzeb ZOL zapewniono pomieszczenie specjalnie przeznaczone na przechowywanie zwłok osoby zmarłej w okresie pomiędzy stwierdzeniem zgonu, a przewiezieniem ich do chłodni.5. Podmiot posiadał umowę ubezpieczenia odpowiedzialności cywilnej, zgodnie z wymogami.6. W kontrolowanej placówce umieszczono informacje o prawach pacjenta, zgodnie z wymogiem.7. Podopieczni przebywający w ZOL mieli zabezpieczony dostęp do całodobowej opieki lekarskiej, także do usług pielęgniarskich i rehabilitacyjnych.8. Wyżywienie pacjentów uwzględniało dietę lekkostrawną, cukrzycową i niskobiałkową.9.W placówce prowadzone były działania w zakresie promocji zdrowia. 10. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry lekarskiej i pielęgniarskiej.11. Placówka dysponowała dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń medycznych.12. Dokumentacja medyczna przechowywana była zgodnie z wymogami.13. Nieprawidłowe prowadzenie indywidualnej i zbiorczej dokumentacji medycznej.14. Niezgłoszenie do rejestru zmiany danych w zakresie liczby łóżek, co jest niezgodne z wymogami.        "|"2016-09-09"
"360400"|"Kontrola pozytywna z uchybieniami."|"2013-12-11"
"360415"|"Kontrola  ze stwierdzonymi nieprawidłowościami.  Podmiot leczniczy wykonał zalecenia pokontrolne wydane na podstawie stwierdzonych podczas czynności kontrolnych nieprawidłowości zawartych w protokole kontroli. "|"2013-04-23"
"360427"|"W wyniku kontroli ustalono:1. Poradnia ginekologiczno - położnicza zapewniała realizację świadczeń opieki medycznej kobietom w okresie ciąży oraz połogu.2. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry.3. Podmiot realizował również świadczenia zdrowotne w miejscu zamieszkania lub pobytu położnicy.4. W kontrolowanym przedsiębiorstwie  podmiotu umieszczono informacje o prawach pacjenta.5. Podmiot dysponował dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń.6. Idywidualna i zbiorcza dokumentacja pacjentów prowadzona i przechowywana była z określonymi wymogami.7. Nieustalenie planów opieki prenatalnej.8. Niewykonanie pełnego katalogu zalecanych badań diagnostycznych.  "|"2012-03-29"
"360427"|"W wyniku kontroli w jednostce nr 01 ustalono:1. Podmiot posiadał umowę ubezpieczenia odpowiedzialności cywilnej, zgodnie z wymogami.2. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry lekarskiej, pielęgniarskiej oraz położnej.3. W kontrolowanej placówce umieszczono informacje o prawach pacjenta, zgodnie z wymogiem.4. Podmiot dysponował dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń medycznych.5. Zbiorcza dokumentacja medyczna prowadzona i przechowywana była zgodnie z wymogami.6. Nieprawidłowe prowadzenie indywidualnej dokumentacji medycznej.7. Niezgodność struktury organizacyjnej jednostki zgłoszonej do rejestru ze stanem faktycznym.8. Niespełnienie określonego wymogu w odniesieniu do sterylizatorni. Ponadto brak rozwiązania przestrzennego, które stanowiłoby ruch jednokierunkowy materiałów od punktu przyjęcia materiału skażonego do punktu wydania materiału sterylnego oraz brak zachowania ciągu technologicznego.9. Niezaktualizowanie w regulaminie organizacyjnym zapisów dotyczących struktury organizacyjnej jednostki nr 01 oraz niezaktualizowanie zapisów dotyczących organizacji i zadań poszczególnych komórek.       "|"2016-08-25"
"360432"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne."|"2016-05-20"
"360433"|"W wyniku kontroli w komórce organizacyjnej nr 390 - Oddziale otolaryngologicznym ustalono:1. Podmiot posiadał umowę ubezpieczenia odpowiedzialności cywilnej zawartą zgodnie z wymogami.2. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry lekarskiej i pielęgniarskiej.3. W kontrolowanym Oddziale umieszczono informacje o prawach pacjenta, zgodnie z wymogiem. 4. Podmiot dysponował dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń medycznych w Oddziale.5. Dokumentacja medyczna przechowywana była zgodnie z wymogami.6. Nieprawidłowe prowadzenie indywidualnej i zbiorczej dokumentacji medycznej.7. Umieszczenie na znakach identyfikacyjnych pacjentów określonych informacji zapisanych w sposób umożliwiający identyfikację pacjenta przez osoby nieuprawnione, co jest niezgodnie z wymogiem. 8. Niedokonanie przy wypisywaniu pacjentów ze szpitala adnotacji w indywidualnej dokumentacji pacjenta o sprawdzeniu zgodności znaku identyfikacyjnego umieszczonego na opasce pacjenta ze znakiem identyfikacyjnym umieszczonym w dokumentacji medycznej."|"2015-09-30"
"360433"|"W wyniku kontroli w jednostce organizacyjnej nr 12 ustalono:1. Struktura organizacyjna kontrolowanej jednostki podmiotu określona w regulaminie organizacyjnym była zgodna ze stanem faktycznym oraz z danymi zgłoszonymi do rejestru.2. Regulamin organizacyjny zawierał wszystkie elementy, zgodnie z ustawą.3. Pomieszczenia placówki spełniały wymagania ogólne oraz szczegółowe określone dla ambulatorium.4. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry lekarskiej, pielęgniarskiej oraz położnych.5. Podmiot posiadał umowę ubezpieczenia odpowiedzialności cywilnej, zgodnie z wymogami.6. W kontrolowanej placówce umieszczono informacje o prawach pacjenta, zgodnie z wymogiem.7. Podmiot dysponował dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń medycznych.8. Dokumentacja medyczna prowadzona i przechowywana była zgodnie z wymogami.     "|"2016-03-02"
"360441"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2014-05-30"
"360442"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2011-10-19"
"360442"|"stwierdzono uchybienia"|"2013-02-26"
"360451"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2015-05-29"
"360453"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2015-06-30"
"360461"|"W wyniku kontroli w komórce organizacyjnej nr 679 w Oddziale chirurgii urazowo - ortopedycznej ustalono:1. Dla potrzeb oddziału zapewniono pomieszczenie specjalnie przeznaczone na przechowywanie zwłok osoby zmarłej w okresie pomiędzy stwierdzeniem zgonu, a przewiezieniem ich do chłodni.2. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry lekarskiej i pielęgniarskiej.3. Podmiot posiadał umowę ubezpieczenia odpowiedzialności cywilnej, zgodnie z wymogami.4. W kontrolowanej placówce umieszczono informacje o prawach pacjenta, zgodnie z wymogiem.5. Placówka dysponowała dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń medycznych.6. Pacjenci zostali zaopatrzeni w znaki identyfikacyjne, zawierające informacje zapisane w sposób uniemożliwiający identyfikację pacjenta przez osoby nieuprawnione, zgodnie z wymogiem.7. Indywidualna dokumentacja medyczna prowadzona i przechowywana była zgodnie z wymogami.8. Nieprawidłowe prowadzenie zbiorczej dokumentacji medycznej.  "|"2016-08-10"
"360472"|"stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2013-06-27"
"360473"|"Ocena kontroli - pozytywna"|"2012-08-09"
"360473"|"Ocena pozytywna, zgodnie z wnioskami zawartymi w protokole kontroli znak PS-III.9612.125.2016.AM"|"2016-10-24"
"360474"|"Ocena pozytywna, zgodnie z wnioskami zawartymi w wystąpieniu pokontrolnym znak PS-III.9612.144.2013.AP"|"2013-09-19"
"360474"|"Ocena pozytywna, zgodnie z wnioskami zawartymi w protokole kontroli znak PS-III.9612.129.2016.AM"|"2016-10-27"
"360476"|"Ocena kontroli - pozytywna z nieprawidłowością"|"2012-10-31"
"360476"|"Ocena pozytywna z nieprawidłowościami, zgodnie z wnioskami zawartymi w protokole kontroli znak PS-III.9612.124.2016.DM"|"2016-10-17"
"360477"|"Ocena kontroli - pozytywna"|"2013-06-24"
"360480"|"Wykonywanie zadań w kontrolowanym zakresie oceniono pozytywnie bez uchybień"|"2013-10-18"
"360481"|"Wykonywanie zadań w kontrolowanym zakresie oceniono pozytywnie z uchybieniami"|"2013-10-28"
"360483"|"W wyniku kontroli w ""Uzdrowisku Konstancin - Zdrój"" Spółka akcyjna ustalono:1. Podmiot leczniczy prowadził działalność w ramach czterech przedsiębiorstw.2. Przedsiębiorstwa oraz podmiot posiadały numery REGON zgodnie z danymi zgłoszonymi do rejestru.3. W dokumentacji Uzdrowiska Konstancin - Zdrój zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry.4. Niezgodność struktury organizacyjnej przedsiębiorstwa Sanatorium Uzdrowiskowe przy ul. Mostowej 5 w Konstancinie - Jeziornie zgłoszonej do rejestru - ze stanem faktycznym."|"2014-07-28"
"360488"|"pozytywny z nieprawidłowościami"|"2012-05-15"
"360488"|"pozytywny"|"2012-09-24"
"360488"|"pozytywny z nieprawidłowosciami"|"2013-05-14"
"360488"|"Pozytywny."|"2013-06-18"
"360488"|"Pozytywny"|"2013-09-30"
"360488"|"Pozytywny"|"2014-11-03"
"360499"|"Zakres przedmiotowy kontroli - zgodność wykonywanej działalności leczniczej z przepisami ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej (t.j. Dz.U. z 2016 r. poz. 1638) i przepisami powiązanymiWynik przeprowadzonej kontroli - pozytywny pomimo stwierdzonych nieprawidłowości."|"2016-09-29"
"360503"|"Wykonywanie zadań w kontrolowanym zakresie oceniono pozytywnie z uchybieniami"|"2015-02-13"
"360506"|"Stwierdzone nieprawidłowości:w prowadzonej dokumentacji medycznej, głównie na oddziale chirurgicznym brak opisu badania chorego zarówno przy przyjęciu jak i w trakcie prowadzonych obserwacji – co stanowi naruszenie przepisów Rozporządzenia Ministra Zdrowia z dnia 21 grudnia 2010 r. w sprawie rodzajów dokumentacji medycznej oraz sposobu jej przetwarzania (Dz. U. 252, poz. 1697 z późn.zm.)."|"2012-12-11"
"360511"|"Zakres przedmiotowy kontroli: sprawdzenie zgodności wykonywanej działalności leczniczej z przepisami ustawy z dnia 15 kwietnia 2011r. o działalności leczniczej i przepisami powiązanymi (Dz. U. Nr 112, poz. 654 z późn. zm.).Wynik przeprowadzonej kontroli: pozytywny z nieprawidłowościami"|"2012-09-10"
"360517"|"Pozytywny z nieprawidłowościami."|"2013-06-19"
"360517"|"Pozytywny z nieprawidłowościami."|"2014-09-12"
"360518"|"Pozytywna"|"2012-02-03"
"360518"|"Pozytywna"|"2012-06-19"
"360525"|"stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2012-09-10"
"360527"|"stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2013-08-14"
"360529"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne."|"2016-04-22"
"360531"|"Pozytywny  z nieprawidłowościami."|"2013-06-24"
"360532"|"Kontrola  przeprowadzona w dn. 25  i 26 marca  w zakresie oceny zabezpieczenia i realizacji opieki zdrowotnej nad matką i dzieckiem zgodnie z art. 111 ustawy z dnia 15 kwietnia 2011r. o działalności leczniczej. Wydano 2 zalecenia pokontrolne."|"2014-03-25"
"360533"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2012-06-25"
"360533"|"bez zastrzeżeń"|"2013-02-05"
"360536"|"stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2012-05-09"
"360538"|"stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2015-02-02"
"360544"|"Pozytywny z nieprawidłowościami."|"2015-10-13"
"360547"|"Zakres przedmiotowy kontroli: sprawdzenie zgodności wykonywanej działalności leczniczej z przepisami ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej (t.j. Dz. U. z 2015 r. poz. 618 ze zm.) i przepisami powiązanymi.Wynik przeprowadzonej kontroli: pozytywny pomimo stwierdzonych nieprawidłowości. "|"2016-05-09"
"360548"|"Zakres przedmiotowy kontroli: sprawdzenie wykonania zaleceń pokontrolnych wydanych w wystąpieniu pokontrolnym znak NZ/III/8012/51/11/145 z dnia 21 czerwca 2011 r.Wynik kontroli: negatywny"|"2012-09-06"
"360565"|"W wyniku kontroli w komórce nr 006 ustalono:1. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry.2. Zapewniono pomieszczenie specjalnie przeznaczone na przechowywanie zwłok osoby zmarłej w okresie pomiędzy stwierdzeniem zgonu a przewiezieniem ich do chłodni.3. Umieszczono informacje o prawach pacjenta zgodnie z określonymi wymogami.4. Podmiot dysponował dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń.5. Indywidualna i zbiorcza dokumentacja medyczna prowadzona i przechowywana była zgodnie z ustalonymi normami.6. Podmiot posiada opracowany i zlożony w rejestrze program dostosowania."|"2012-05-28"
"360565"|"W wyniku kontroli komórek organizacyjnych 036 i 037 ( zespoły wyjazdowe ) ustalono:1. Zespoły Wyjazdowe Ratownictwa Medycznego - specjalistyczny i podstawowy - pozostają w ciągłej gotowości wyjazdowej przez całą dobę;2. Pomieszczenia będące miejscem stacjonowania Zespołów oraz specjalistyczne środki transportu sanitarnego wyposażone zostały w środki łączności zapewniające stały kontakt z centrum powiadamiania ratunkowego;3. Sprzęt i aparatura medyczna wykorzystywana do udzielania świadczeń zdrowotnych umożliwiały niezwłoczne przeprowadzenie medycznych czynności ratunkowych;4. Leki znajdujące się na wyposażeniu Zespołów posiadały ważne terminy przydatności do stosowania;5. Świadczenia zdrowotne podejmowane w celu ratowania osób w stanie nagłego zagrożenia zdrowotnego w warunkach pozaszpitalnych były przez personel medyczny posiadający wymagane kwalifikacje zawodowe i zapewniający odpowiednią obsadę dla Zespołu specjalistycznego i podstawowego;6. Specjalistyczne środki transportu sanitarnego wykorzystywane przez Zespoły nie zostały wyposażone z aparaty do automatycznego pomiaru ciśnienia co stanowi naruszenie art.36 ust. 2 ustawy o Państwowym Ratownictwie Medycznym."|"2012-04-25"
"360565"|"W wyniku kontroli w komórce nr 046 ustalono:1. W dokumentacji podmiotu zgromadzono dokumenty potwiwrdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry.2. Zapewniono pomieszczenie specjalnie przeznaczone na przechowywanie zwłok osoby zmarłej w okresie pomiędzy stwierdzeniem zgonu a przewiezieniem ich do chłodni.3. Umieszczono informacje o prawach pacjenta, zgodnie z określonym wymogiem.4. Podmiot dysponował dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń medycznych.5. Zbiorcza dokumentacja medyczna prowadzona i przechowywana była zgodnie z określonymi normami.6. Nieprawidłowe prowadzenie indywidualnej dokumentacji medycznej.7. Nieprawidłowe zapisanie informacj na znaku identyfikacyjnym pacjenta."|"2013-02-25"
"360565"|"W wyniku kontroli w komórce nr 003 ustalono:1. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry.2. Dla potrzeb oddziału zapewniono pomieszczenie specjalnie przeznaczone na przechowywanie zwłok osoby zmarłej w okresie pomiędzy stwierdzeniem zgonu a przewiezieniem ich do chłodni.3. W kontrolowanym Oddziale umieszczono informację o prawach pacjenta, zgodnie z określonym wymogiem.4. Podmiot dysponował dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń medycznych wykonywanych w Oddziale kardiologicznym.5. Pacjenci kontrolowanego Oddziału zostali zaopatrzeni w znaki identyfikacyjne, zawierające informacje zapisane w sposób uniemożliwiający identyfikacje pacjenta przez osoby nieuprawnione.6. Zbiorcza dokumentacja medyczna prowadzona i przechowywana była zgodnie z określonymi normami."|"2014-04-09"
