ID apteki	Nazwa	Status	Numer zezwolenia	Data wydania zezwolenia	Data cofnięcia zezwolenia	Data wygaszenia zezwolenia	Data uprawomocnienia zezwolenia	Data uprawomocnienia cofnięcia/wygaszenia zezwolenia	Data nadania rygoru natychmiastowej wykonalności dla cofnięcia zezwolenia	Sygnatura sprawy dla cofniecia/wygaszenia zezwolenia	Województwo	Powiat	Gmina	Rodzaj ulicy	Ulica	Numer Budynku	Numer Lokalu	Miejscowość	Kod pocztowy	Poczta	Simc	Terc	Ulic
1082167	Apteka	aktywna	FAA.3879/A/91	1991-08-23			1991-09-07				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Bernardyńska	25		Warszawa	02-904	Warszawa	918130	1465058	1087
1082180	Apteka	aktywna	FAA-265/A/89	1989-11-06			1989-11-21				MAZOWIECKIE	Warszawa	Praga-Północ (dzielnica)	ul.	Białostocka	11		Warszawa	03-748	Warszawa	919298	1465088	1184
1082195	Apteka	aktywna	FAWA.129/96	1996-10-07			1996-10-22				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Biskupia	48		Warszawa	04-216	Warszawa	918838	1465078	1363
1082226	Apteka	aktywna	FAA-169/A/89	1989-10-04			1989-10-19				MAZOWIECKIE	Warszawa	Ursus (dzielnica)	ul.	Bohaterów Warszawy	9		Warszawa	02-495	Warszawa	918784	1465128	1679
1082239	Apteka	aktywna	WIF.Z-48/2003	2003-06-30			2003-07-15				MAZOWIECKIE	Warszawa	Bemowo (dzielnica)	ul.	Bolkowska	2A		Warszawa	01-466	Warszawa	988780	1465028	1780
1082247	Apteka	aktywna	FAWA.32/94	1994-01-14			1994-01-29				MAZOWIECKIE	Warszawa	Wesoła (dzielnica)	ul.	Brata Alberta	2A		Warszawa	05-075	Warszawa	921728	1465158	2046
1082252	Apteka	aktywna	FAA-137/A/89	1989-09-29			1989-10-14				MAZOWIECKIE	Warszawa	Bielany (dzielnica)	ul.	Władysława Broniewskiego	21		Warszawa	01-780	Warszawa	988804	1465048	2125
1082271	Apteka	aktywna	WIF.Z-4/2002	2002-01-08			2002-01-24				MAZOWIECKIE	Warszawa	Bielany (dzielnica)	ul.	Władysława Broniewskiego	7		Warszawa	01-785	Warszawa	988804	1465048	2125
1082344	Apteka	aktywna	FAA/5604/93	1993-02-08			1993-02-23				mazowieckie	Warszawa	Warszawa	ul.	Chełmżyńska	72		Warszawa	04-247	Warszawa			
1082390	Apteka	aktywna	WIF.Z-45/2001	2001-04-25			2001-05-17				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Fryderyka Chopina	1		Warszawa	05-075	Warszawa	919810	1465108	2849
1082419	Apteka	aktywna	WIF.Z-86/2003	2003-11-03			2003-11-18				MAZOWIECKIE	Warszawa	Wola (dzielnica)	ul.	Erazma Ciołka	35	42	Warszawa	01-445	Warszawa	919884	1465188	3083
1082435	Apteka	aktywna	FAA-100/A/89	1989-09-29			1989-10-14				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Antonia Corazziego	9		Warszawa	00-087	Warszawa	919810	1465108	45016
1082443	Apteka	aktywna	WIF.WA.4100/35/04	2004-05-14			2004-06-01				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Czerniakowska	231		Warszawa	00-416	Warszawa	919810	1465108	3385
1082462	Apteka	aktywna	FAA-456/A/89	1990-02-13			1990-02-28				MAZOWIECKIE	Warszawa	Ochota (dzielnica)	ul.	Częstochowska	11/15		Warszawa	02-344	Warszawa	918643	1465068	3458
1082470	Apteka	aktywna	FAWA.39/94	1994-03-24			1994-04-08				MAZOWIECKIE	Warszawa	Bemowo (dzielnica)	ul.	gen. Waleriana Czumy	3A		Warszawa	01-355	Warszawa	988780	1465028	3489
1082504	Apteka	aktywna	FAA.4012/A/91	1991-09-23			1991-10-08				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Jarosława Dąbrowskiego	75B		Warszawa	02-586	Warszawa	918130	1465058	3687
1082548	Apteka	aktywna	FAWA.28/93	1993-12-23			1994-01-07				MAZOWIECKIE	Warszawa	Ursynów (dzielnica)	ul.	Dereniowa	52/54		Warszawa	02-776	Warszawa	988833	1465138	3773
1082561	Apteka	aktywna	WIF.WA.4100/49/06	2006-06-12			2006-06-29				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Dolna	11/13		Warszawa	00-773	Warszawa	918130	1465058	4034
1082573	Apteka	aktywna	FAWA.345/2000	2000-06-14			2000-06-29				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Domaniewska	22A		Warszawa	02-672	Warszawa	918130	1465058	4075
1082599	Apteka	aktywna	FAWA.381/2000	2000-10-27			2000-11-14				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Józefa Dwernickiego	22		Warszawa	04-391	Warszawa	918838	1465078	4430
1082621	Apteka	aktywna	FAWA-166/97	1997-10-14			1997-10-29				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Dzika	15		Warszawa	00-172	Warszawa	919810	1465108	4686
1082637	Apteka	aktywna	FAWA.63/95	1995-01-26			1995-02-10				MAZOWIECKIE	Warszawa	Wola (dzielnica)	ul.	Dzika	4		Warszawa	00-194	Warszawa	919884	1465188	4686
1082645	Apteka	aktywna	FAA.3295/A/91	1991-06-28			1991-07-13				MAZOWIECKIE	Warszawa	Żoliborz (dzielnica)	ul.	Elbląska	37		Warszawa	01-737	Warszawa	920048	1465198	4758
1082692	Apteka	aktywna	FAA.3001/A/91	1991-04-26			1991-05-11				MAZOWIECKIE	Warszawa	Wawer (dzielnica)	ul.	Mieczysława Frenkla	15		Warszawa	04-848	Warszawa	988840	1465148	5177
1082732	Apteka	aktywna	FZA-2-A/89	1989-04-20			1989-05-05				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Goraszewska	31		Warszawa	02-910	Warszawa	918130	1465058	5811
1082741	Apteka	aktywna	FAA-110-A/89	1989-09-29			1989-10-14				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Gotarda	16		Warszawa	02-683	Warszawa	918130	1465058	5885
1082764	Apteka	aktywna	WIF.Z-71/2002	2002-05-23			2002-06-07				MAZOWIECKIE	Warszawa	Wola (dzielnica)	ul.	Górczewska	89		Warszawa	01-401	Warszawa	919884	1465188	5925
1082786	Apteka	aktywna	WIF.Z-107/2001	2001-08-21			2001-09-05				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Górska	19		Warszawa	00-740	Warszawa	918130	1465058	5989
1082817	Apteka	aktywna	WIF.WA.4100/2/05	2005-01-10			2005-01-26				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Grochowska	234/240		Warszawa	04-368	Warszawa	918838	1465078	6137
1082863	Apteka	aktywna	WIF.Z-133/2002	2002-10-30			2002-11-14				MAZOWIECKIE	Warszawa	Ochota (dzielnica)	ul.	Grójecka	132		Warszawa	02-390	Warszawa	918643	1465068	6215
1082874	Apteka	aktywna	FAA-84/B/89	1989-09-22			1989-10-07				MAZOWIECKIE	Warszawa	Ochota (dzielnica)	ul.	Grójecka	36		Warszawa	02-312	Warszawa	918643	1465068	6215
1082882	Apteka	aktywna	FAA.3573/A/91	1991-06-24			1991-07-09				MAZOWIECKIE	Warszawa	Ochota (dzielnica)	ul.	Grójecka	76		Warszawa	02-094	Warszawa	918643	1465068	6215
1082922	Apteka	aktywna	FAA/5950/A/93	1993-05-10			1993-05-25				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Igańska	28		Warszawa	04-083	Warszawa	918838	1465078	6855
1082954	Apteka	aktywna	FAWA-305/99	1999-10-22			1999-11-06				MAZOWIECKIE	Warszawa	Wawer (dzielnica)	ul.	Izbicka	1		Warszawa	04-838	Warszawa	988840	1465148	6953
1082965	Apteka	aktywna	WIF.WA.4100/41/07	2007-04-19			2007-05-08				MAZOWIECKIE	Warszawa	Praga-Północ (dzielnica)	ul.	Jagiellońska	34		Warszawa	03-719	Warszawa	919298	1465088	7029
1083012	Apteka	aktywna	WIF.WA.4100/80/05	2005-09-09			2005-09-24				MAZOWIECKIE	Warszawa	Wesoła (dzielnica)	ul.	Jana Pawła II	25	U4C1	Warszawa	05-077	Warszawa	921728	1465158	7123
1083036	Apteka	aktywna	FAWA-288/99	1999-07-26			1999-08-10				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Jasna	7		Warszawa	00-007	Warszawa	919810	1465108	7335
1083048	Apteka	aktywna	FAWA.58/94	1994-11-28			1994-12-13				MAZOWIECKIE	Warszawa	Bemowo (dzielnica)	ul.	Jeździecka	22C		Warszawa	05-077	Warszawa	988780	1465028	7544
1083085	Apteka	aktywna	FAA-2422/A/90	1991-01-07			1991-01-22				MAZOWIECKIE	Warszawa	Bemowo (dzielnica)	ul.	gen. Sylwestra Kaliskiego	39		Warszawa	01-476	Warszawa	988780	1465028	7827
1083099	Apteka	aktywna	WIF.Z-24/2001	2001-03-06			2001-03-22				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Karmelicka	19		Warszawa	00-168	Warszawa	919810	1465108	8061
1083103	Apteka	aktywna	WIF.WA.4100/6/06	2006-01-13			2006-01-28				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Karmelicka	26		Warszawa	00-181	Warszawa	919810	1465108	8061
1083191	Apteka	aktywna	FAA-95/A/89	1989-01-29			1989-03-13				MAZOWIECKIE	Warszawa	Bielany (dzielnica)	ul.	Klaudyny	32		Warszawa	01-684	Warszawa	988804	1465048	8488
1083209	Apteka	aktywna	WIF.WA.4100/6/2004	2004-02-19			2004-03-06				MAZOWIECKIE	Warszawa	Bielany (dzielnica)	ul.	Jana Kochanowskiego	19		Warszawa	01-864	Warszawa	988804	1465048	8728
1083223	Apteka	aktywna	WIF.Z-143/2001	2001-11-26			2001-12-12				MAZOWIECKIE	Warszawa	Bielany (dzielnica)	ul.	Jana Kochanowskiego	45		Warszawa	01-864	warszawa	988804	1465048	8728
1083272	Apteka	aktywna	WIF.Z-12/2001	2001-02-26			2001-03-16				MAZOWIECKIE	Warszawa	Praga-Północ (dzielnica)	ul.	Konopacka	20	45	Warszawa	03-428	Warszawa	919298	1465088	9170
1083280	Apteka	aktywna	FAA/4174/91/A	1991-09-23			1991-10-08				MAZOWIECKIE	Warszawa	Wawer (dzielnica)	ul.	Korkowa	119/123		Warszawa	04-519	Warszawa	988840	1465148	9359
1083307	Apteka	aktywna	WIF.Z-30/2002	2002-02-15			2002-03-02				MAZOWIECKIE	Warszawa	Targówek (dzielnica)	ul.	Tadeusza Korzona	111		Warszawa	03-571	Warszawa	988827	1465118	9414
1083332	Apteka	aktywna	WIF.Z-40/2002	2002-03-05			2002-03-20				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Krakowskie Przedmieście	1		Warszawa	00-047	Warszawa	919810	1465108	9803
1083393	Apteka	aktywna	WIF.Z-103/2001	2001-08-20			2001-09-05				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Kazimierza Kuratowskiego	6	A	Warszawa	02-747	Warszawa	918130	1465058	10431
1083465	Apteka	aktywna	FAWA.319/2000	2000-01-07			2000-01-22				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Lotaryńska	48		Warszawa	03-970	Warszawa	918838	1465078	11263
1083479	Apteka	aktywna	FAWA.331/2000	2000-04-04			2000-04-21				mazowieckie	Warszawa	Warszawa	ul.	Lucerny	117		Warszawa	04-687				
1083487	Apteka	aktywna	WIF.Z-62/2002	2002-05-06			2002-05-25				MAZOWIECKIE	Warszawa	Targówek (dzielnica)	ul.	Łabiszyńska	16		Warszawa	03-385	Warszawa	988827	1465118	11481
1083501	Apteka	aktywna	WIF.Z-46/2003	2003-06-27			2003-07-15				MAZOWIECKIE	Warszawa	Targówek (dzielnica)	ul.	Łojewska	6		Warszawa	03-392	Warszawa	988827	1465118	11643
1083549	Apteka	aktywna	FAWA.30/94	1994-01-12			1994-01-27				mazowieckie	Warszawa	Warszawa	ul.	Majdańska	3		Warszawa	04-088				
1083639	Apteka	aktywna	FAWA.336/2000	2000-04-20			2000-05-06				MAZOWIECKIE	Warszawa	Ursynów (dzielnica)	ul.	Meander	2A		Warszawa	02-791	Warszawa	988833	1465138	12573
1083652	Apteka	aktywna	WIF.Z-131/01	2001-11-12			2001-11-27				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Melomanów	10		Warszawa	00-712	Warszawa	918130	1465058	26995
1083660	Apteka	aktywna	WIF.Z-20/2002	2002-02-11			2002-02-26				MAZOWIECKIE	Warszawa	Żoliborz (dzielnica)	ul.	Adama Mickiewicza	18	11/17	Warszawa	01-517	Warszawa	920048	1465198	12740
1083671	Apteka	aktywna	FAA-540/A/90	1990-02-08			1990-02-23				MAZOWIECKIE	Warszawa	Żoliborz (dzielnica)	ul.	Adama Mickiewicza	34/36		Warszawa	01-616	Warszawa	920048	1465198	12740
1083708	Apteka	aktywna	FAWA.24/93	1993-12-03			1993-12-18				MAZOWIECKIE	Warszawa	Wawer (dzielnica)	ul.	Młoda	9		Warszawa	04-975	Warszawa	988840	1465148	13066
1083762	Apteka	aktywna	WIF.Z-110/2002	2002-09-10			2002-10-07				MAZOWIECKIE	Warszawa	Białołęka (dzielnica)	ul.	Myśliborska	85		Warszawa	03-185	Warszawa	988796	1465038	13554
1083770	Apteka	aktywna	WIF.Z-112/2002	2002-09-11			2002-10-01				MAZOWIECKIE	Warszawa	Białołęka (dzielnica)	ul.	Nagodziców	3		Warszawa	03-188	Warszawa	988796	1465038	13934
1083815	Apteka	aktywna	WIF.Z-153/2002	2002-12-10			2002-12-26				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Nowogrodzka	62A		Warszawa	00-699	Warszawa	919810	1465108	14426
1083828	Apteka	aktywna	WIF.Z-115/01	2001-10-08			2001-10-23				MAZOWIECKIE	Warszawa	Wola (dzielnica)	ul.	Nowolipie	18		Warszawa	01-005	Warszawa	919884	1465188	14441
1083844	Apteka	aktywna	FAA-225/A/89	1989-12-01			1989-12-16				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Nowy Świat	18/20		Warszawa	00-373	Warszawa	919810	1465108	14535
1083877	Apteka	aktywna	FAA-94/A/89	1989-09-22			1989-10-07				MAZOWIECKIE	Warszawa	Wola (dzielnica)	ul.	Obozowa	63/65		Warszawa	01-418	Warszawa	919884	1465188	14599
1083890	Apteka	aktywna	WIF.Z-4/2001	2001-03-01			2001-03-21				MAZOWIECKIE	Warszawa	Białołęka (dzielnica)	ul.	Odkryta	31	3	Warszawa	03-140	Warszawa	988796	1465038	14732
1083921	Apteka	aktywna	FAWA.390/2000	2000-12-06			2000-12-22				MAZOWIECKIE	Warszawa	Wola (dzielnica)	ul.	Ogrodowa	32		Warszawa	00-896	Warszawa	919884	1465188	14834
1083984	Apteka	aktywna	WIF.Z-113/2003	2003-12-29			2004-01-14				MAZOWIECKIE	Warszawa	Białołęka (dzielnica)	ul.	Ostródzka	122		Warszawa	03-289	Warszawa	988796	1465038	15398
1084009	Apteka	aktywna	WIF.WA.4100/33/04	2004-05-04			2004-05-20				MAZOWIECKIE	Warszawa	Praga-Północ (dzielnica)	ul.	Otwocka	1		Warszawa	03-759	Warszawa	919298	1465088	15465
1084014	Apteka	aktywna	WIF.Z-82/2002	2002-06-27			2002-07-12				MAZOWIECKIE	Warszawa	Targówek (dzielnica)	ul.	Palestyńska	8		Warszawa	03-321	Warszawa	988827	1465118	15574
1084046	Apteka	aktywna	WIF.Z-79/2002	2002-06-24			2002-07-09				MAZOWIECKIE	Warszawa	Ursynów (dzielnica)	ul.	Pasaż Ursynowski	7		Warszawa	02-784	Warszawa	988833	1465138	15757
1084051	Apteka	aktywna	WIFZ-146/2001	2001-11-26			2001-12-11				MAZOWIECKIE	Warszawa	Ursynów (dzielnica)	ul.	Pasaż Ursynowski	9		Warszawa	02-784	Warszawa	988833	1465138	15757
1084095	Apteka	aktywna	WIF.WA.4100/3/2004	2004-01-14			2004-01-29				MAZOWIECKIE	Warszawa	Praga-Północ (dzielnica)	pl.	Plac gen. Józefa Hallera	4		Warszawa	03-464	Warszawa	919298	1465088	45386
1084115	Apteka	aktywna	FAA-4/A/89	1989-10-09			1989-10-24				MAZOWIECKIE	Warszawa	Żoliborz (dzielnica)	pl.	Plac Inwalidów	8		Warszawa	01-553	Warszawa	920048	1465198	45390
1084190	Apteka	aktywna	FAWA.157/97	1993-08-11			1993-08-11				MAZOWIECKIE	Warszawa	Ursynów (dzielnica)	ul.	Pod Lipą	1A		Warszawa	02-798	Warszawa	988833	1465138	16639
1084206	Apteka	aktywna	WIF.WA.4100/52/04	2004-06-08			2004-06-24				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Poligonowa	1	2	Warszawa	04-051	Warszawa	918838	1465078	16995
1084211	Apteka	aktywna	FAA.3096/A/91	1991-04-12			1991-04-27				MAZOWIECKIE	Warszawa	Ursynów (dzielnica)	ul.	Polinezyjska	8		Warszawa	02-777	Warszawa	988833	1465138	16997
1084334	Apteka	aktywna	FAA/3652/A/91	1991-06-26			1991-07-11				MAZOWIECKIE	Warszawa	Wola (dzielnica)	ul.	Prosta	2/14		Warszawa	00-850	Warszawa	919884	1465188	17547
1084342	Apteka	aktywna	FAA.486/A/89	1990-01-15			1990-01-30				MAZOWIECKIE	Warszawa	Ochota (dzielnica)	ul.	Pruszkowska	4D		Warszawa	02-118	Warszawa	918643	1465068	17593
1084401	Apteka	aktywna	WIF.Z-144/2001	2001-11-26			2001-12-12				mazowieckie	Warszawa	Warszawa	ul.	Puławska	23/25		Warszawa	02-515				
1084417	Apteka	aktywna	FAA.4157/A/91	1991-10-07			1991-10-22				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Puławska	232		Warszawa	02-670	Warszawa	918130	1465058	18102
1084430	Apteka	aktywna	FAWA.354/2000	2000-07-31			2000-08-23				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Puławska	314		Warszawa	02-819	Warszawa	918130	1465058	18102
1084449	Apteka	aktywna	WIF.Z-21/2002	2002-02-12			2002-02-27				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Puławska	39		Warszawa	02-508	Warszawa	918130	1465058	18102
1084458	Apteka	aktywna	FAWA.108/96	1996-04-23			1996-05-08				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Puławska	392		Warszawa	02-801	Warszawa	918130	1465058	18102
1084474	Apteka	aktywna	WIF.Z-27/2002	2002-02-12			2002-03-01				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Puławska	87/89		Warszawa	02-595	Warszawa	918130	1465058	18102
1084496	Apteka	aktywna	FAA-336/A/89	1989-12-19			1990-01-03				MAZOWIECKIE	Warszawa	Ursynów (dzielnica)	ul.	Puszczyka	9		Warszawa	02-785	Warszawa	988833	1465138	18201
1084505	Apteka	aktywna	WIF.WA.4100/58/05	2005-06-30			2005-07-19				MAZOWIECKIE	Warszawa	Białołęka (dzielnica)	ul.	Raciborska	16/18		Warszawa	03-079	Warszawa	988796	1465038	18263
1084552	Apteka	aktywna	WIF.WA.4100/5/06	2006-01-13			2006-01-28				MAZOWIECKIE	Warszawa	Bemowo (dzielnica)	ul.	Radiowa	18		Warszawa	01-485	Warszawa	988780	1465028	18295
1084571	APTEKA	aktywna	WIF.Z-28/2002	2002-02-12			2002-02-27				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Rakowiecka	2B		Warszawa	02-517	Warszawa	918130	1465058	18430
1084594	Apteka	aktywna	FAWA.36/94	1994-03-14			1994-03-29				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Tadeusza Rechniewskiego	6		Warszawa	03-980	Warszawa	918838	1465078	18514
1084620	Apteka	aktywna	WIF.Z-37/2002	2002-02-28			2002-03-15				MAZOWIECKIE	Warszawa	Bielany (dzielnica)	al.	Aleja Władysława Reymonta	7		Warszawa	01-840	Warszawa	988804	1465048	45214
1084636	Apteka	aktywna	FAWA.34/94	1994-01-26			1994-02-10				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Marii Rodziewiczówny	7		Warszawa	04-187	Warszawa	918838	1465078	18724
1084685	Apteka	aktywna	FAA/91/A/90	1990-06-06			1990-06-21				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	rynek	Rynek Starego Miasta	17/19		Warszawa	00-272	Warszawa	919810	1465108	45452
1084700	Apteka	aktywna	WIF.Z-42/2002	2002-03-06			2002-03-22				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Samolotowa	9A		Warszawa	03-984	Warszawa	918838	1465078	19468
1084776	Apteka	aktywna	FAWA-173/97	1997-12-09			1997-12-24				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Sienna	82		Warszawa	00-815	Warszawa	919810	1465108	19836
1084784	Apteka	aktywna	FAWA.65/95	1995-01-27			1995-02-11				MAZOWIECKIE	Warszawa	Bemowo (dzielnica)	ul.	Siodlarska	7		Warszawa	01-464	Warszawa	988780	1465028	19931
1084832	Apteka	aktywna	WIF.WA.4100/88/05	2005-10-05			2005-10-21				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Jana III Sobieskiego	102A		Warszawa	00-764	Warszawa	918130	1465058	20431
1084841	Apteka	aktywna	WIF.WA.4100/1/06	2006-01-02			2006-01-17				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Jana III Sobieskiego	22		Warszawa	02-930	Warszawa	918130	1465058	20431
1084855	Apteka	aktywna	FAWA-155/97	1997-07-15			1997-07-30				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Jana III Sobieskiego	60		Warszawa	02-930	Warszawa	918130	1465058	20431
1084864	Apteka	aktywna	FAWA.77/95	1995-05-19			1995-06-03				MAZOWIECKIE	Warszawa	Mokotów (dzielnica)	ul.	Jana III Sobieskiego	74/78		Warszawa	02-930	Warszawa	918130	1465058	20431
1084886	Apteka	aktywna	WIF.WA.4100/89/05	2005-10-05			2005-10-21				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Solec	30A		Warszawa	00-403	Warszawa	919810	1465108	20522
1084935	Apteka	aktywna	FAWA.348/2000	2000-07-03			2000-07-21				MAZOWIECKIE	Warszawa	Bemowo (dzielnica)	ul.	mjr. Henryka Sucharskiego	8		Warszawa	01-390	Warszawa	988780	1465028	21499
1084956	Apteka	aktywna	FAWA.126/96	1996-09-05			1996-09-20				MAZOWIECKIE	Warszawa	Targówek (dzielnica)	ul.	Władysława Syrokomli	8		Warszawa	03-355	Warszawa	988827	1465118	21683
1084970	Apteka	aktywna	WIF.WA.4100/5/2004	2004-02-19			2004-03-13				MAZOWIECKIE	Warszawa	Żoliborz (dzielnica)	ul.	Karola Szajnochy	8		Warszawa	01-637	Warszawa	920048	1465198	21728
1085011	Apteka	aktywna	WIF.WA.4100/29/04	2004-04-23			2004-05-08				MAZOWIECKIE	Warszawa	Wola (dzielnica)	ul.	Szlenkierów	1		Warszawa	01-181	Warszawa	919884	1465188	21998
1085079	Apteka	aktywna	FAWA.352/2000	2000-07-17			2000-08-09				MAZOWIECKIE	Warszawa	Białołęka (dzielnica)	ul.	Światowida	47	10	Warszawa	03-144	Warszawa	988796	1465038	22447
1085098	Apteka	aktywna	FAA/6049/A/93	1993-06-24			1993-07-07				MAZOWIECKIE	Warszawa	Bemowo (dzielnica)	ul.	Aleksandra Świętochowskiego	2		Warszawa	01-318	Warszawa	988780	1465028	22544
1085104	Apteka	aktywna	WIF.Z-107/2002	2002-09-04			2002-09-19				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Świętokrzyska	20		Warszawa	00-002	Warszawa	919810	1465108	22552
1085173	Apteka	aktywna	WIF.Z-91/2001	2001-07-27			2001-08-11				MAZOWIECKIE	Warszawa	Wawer (dzielnica)	ul.	Trakt Lubelski	1/3		Warszawa	04-870	Warszawa	988840	1465148	22928
1085185	Apteka	aktywna	WIF.WA.4100/75/05	2005-08-17			2005-09-01				MAZOWIECKIE	Warszawa	Wawer (dzielnica)	ul.	Trakt Lubelski	200		Warszawa	04-766	Warszawa	988840	1465148	22928
1085199	Apteka	aktywna	FAWA-176/98	1998-01-12			1998-01-27				MAZOWIECKIE	Warszawa	Wawer (dzielnica)	ul.	Trakt Lubelski	351		Warszawa	04-856	Warszawa	988840	1465148	22928
1085213	Apteka	aktywna	WIF.Z-22/2001	2001-03-06			2001-03-23				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Twarda	64		Warszawa	00-818	Warszawa	919810	1465108	23200
1085221	Apteka	aktywna	FAA.5403/A/92	1992-11-12			1992-11-27				MAZOWIECKIE	Warszawa	Wawer (dzielnica)	ul.	V Poprzeczna	29		Warszawa	04-611	Warszawa	988840	1465148	17177
1085268	Apteka	aktywna	FAA.3560/A/91	1991-06-21			1991-07-06				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Wąwolnicka	4		Warszawa	04-023	Warszawa	918838	1465078	23809
1085284	Apteka	aktywna	FAWA.96/95	1995-12-28			1996-01-12				MAZOWIECKIE	Warszawa	Ursynów (dzielnica)	ul.	Wąwozowa	23		Warszawa	02-796	Warszawa	988833	1465138	23810
1085318	Apteka	aktywna	FAA/5653/93	1993-01-28			1993-02-12				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Wiatraczna	21		Warszawa	04-384	Warszawa	918838	1465078	23972
1085347	Apteka	aktywna	FAWA.342/2000	2000-06-05			2000-06-22				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Wilcza	31		Warszawa	00-544	Warszawa	919810	1465108	24261
1085352	Apteka	aktywna	WIF.Z-162/2001	2001-12-12			2002-01-12				MAZOWIECKIE	Warszawa	Ursus (dzielnica)	ul.	Stanisława Wojciechowskiego	37		Warszawa	02-495	Warszawa	918784	1465128	24589
1085360	Apteka	aktywna	WIF.Z-181/2001	2001-12-29			2002-01-13				MAZOWIECKIE	Warszawa	Ursus (dzielnica)	ul.	Stanisława Wojciechowskiego	58		Warszawa	02-495	Warszawa	918784	1465128	24589
1085414	Apteka	aktywna	WIF.WA.4100/59/06	2006-07-14			2006-07-29				MAZOWIECKIE	Warszawa	Bielany (dzielnica)	ul.	Wólczyńska	3		Warszawa	01-908	Warszawa	988804	1465048	24798
1085423	Apteka	aktywna	FAWA.15/93	1993-11-09			1993-11-24				MAZOWIECKIE	Warszawa	Bemowo (dzielnica)	ul.	Wrocławska	20		Warszawa	01-494	Warszawa	988780	1465028	24806
1085524	Apteka	aktywna	WIF.Z-55/2003	2003-07-22			2003-08-08				MAZOWIECKIE	Warszawa	Ursus (dzielnica)	ul.	Zagłoby	16		Warszawa	02-495	Warszawa	918784	1465128	25353
1085543	Apteka	aktywna	FAWA-202/98	1998-06-26			1998-07-11				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Zamieniecka	61		Warszawa	04-158	Warszawa	918838	1465078	25542
1085632	Apteka	aktywna	WIF.Z-43/2002	2002-03-19			2002-04-05				MAZOWIECKIE	Warszawa	Wawer (dzielnica)	ul.	Zwoleńska	127		Warszawa	04-761	Warszawa	988840	1465148	26313
1085655	Apteka	aktywna	FAWA.397/2000	2000-12-28			2001-01-12				MAZOWIECKIE	Warszawa	Praga-Południe (dzielnica)	ul.	Zwycięzców	32		Warszawa	03-938	Warszawa	918838	1465078	26330
